author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,VTL,,,,,
762811135,2022-01-29 11:58:19+00:00, ,1.48739E+18,en,0,0,1,0, ,"@Mehdi84495695 Hi, thank you for reaching out to us. Singapore to Krabi and vice versa are not VTL flights. For more information, please visit https://t.co/cm11pDFJY5

Thank you.",VTL,,,,,
1.31061E+18,2022-01-29 09:29:50+00:00, ,1.48736E+18,en,0,0,0,0, ,"Singapore and Malaysia are in talks about allowing more people to travel via vaccinated travel lanes (VTL), but a decision on the matter will depend on the COVID-19 situation in both countries
https://t.co/As828ovz5v",VTL,,,,,
253340062,2022-01-29 08:39:31+00:00, ,1.48734E+18,en,0,0,0,0, ,"@sushruthsreddy Hi Sushruth, travellers who are not entering Singapore under the Vaccinated Travel Lane (VTL) may be subject to Stay-Home Notice (SHN) depending on their travel history in the last 14 days before arrival (https://t.co/hPCiQULeyA). (1/2)",VTL,,,,,
2199732001,2022-01-29 07:53:41+00:00, ,1.48733E+18,en,0,0,0,0, ,Can you not cut the VTL flights Malaysia - Singapore and vice versa I don‚Äôt see the damn point @Khairykj,VTL,,,,,
1.1362E+18,2022-01-29 07:46:37+00:00, ,1.48733E+18,en,3,0,0,0, ,"Quarantine Free VTL Flights Starting Between India and Singapore, International Flights News.
üëá
https://t.co/BFfFTEySZF",VTL,,,,,
1554606457,2022-01-29 07:33:24+00:00, ,1.48733E+18,en,0,0,3,0, ,"If travelling from @SydneyAirport on Singapore airlines to Singapore‚Ä¶then transiting to a @FlySWISS flight to Zurich will my luggage be transferred to the Swiss flight?
Thanks

@SingaporeAir #Transit #Singapore #Vtl #SQ222",VTL,,,,,
1.42581E+18,2022-01-29 07:32:03+00:00, ,1.48733E+18,en,0,0,0,5, ,"RT @bernamadotcom: Singapore High Commissioner hopes to see VTL quota increased soon
 https://t.co/ddoRxD9YnP",VTL,,,,,
1137344749,2022-01-29 06:57:08+00:00, ,1.48732E+18,en,0,0,0,0, ,"VTL quota depends on COVID-19 situation in both countries, says Singapore High ... - CNA - https://t.co/FZJ3uzouVK #GoogleAlerts",VTL,,,,,
41550430,2022-01-29 06:30:10+00:00, ,1.48731E+18,en,0,0,0,1, ,RT @dei_kiwi: @LaraLandX @aniobrien Totally. We are in Singapore.  Just went to UK &amp; back on VTL vaccinated flight.  Meaning health approve‚Ä?,VTL,,,,,
253340062,2022-01-29 06:20:44+00:00, ,1.48731E+18,en,0,0,2,0, ,"@PawarDeven Hi Devendra, please note that Long-Term Pass holders must have a Vaccinated Travel Pass (VTP) to travel to Singapore via a designated VTL flight, even if they meet the conditions to travel via VTL. Kindly visit this page via https://t.co/bIVDMxURn8 for further information. (1/2)",VTL,,,,,
1.3798E+18,2022-01-29 06:01:37+00:00, ,1.4873E+18,en,1,0,0,0, ,"@ChongJaIan Here's a list of VTL flights to Singapore. Not sure how reliable the info is...

https://t.co/SQoGPJ97ql",VTL,,,,,
1.3798E+18,2022-01-29 05:46:52+00:00, ,1.4873E+18,en,0,0,1,0, ,"@ChongJaIan I'm transiting through Seoul on the way back and my flight from Seoul to Singapore is a designated VTL flight (KE645). But I'm not sure if this will work, so I'm prepared to do Zoom teaching for the following week.",VTL,,,,,
253340062,2022-01-29 05:00:51+00:00, ,1.48729E+18,en,0,0,0,0, ,"@PawarDeven Hi Devendra, please kindly note that short-term visitors and long-term pass holders should obtain a VTP up to three days prior to their intended date of entry into Singapore in order to travel on a designated VTL flight. (1/3)",VTL,,,,,
2545336513,2022-01-29 05:00:48+00:00, ,1.48729E+18,en,0,0,1,0, ,@SingaporeAir Hi @SingaporeAir @ChangiAirport My dad who is a singapore citizen is arriving in Singapore from India on the 31st of January on a VTL SG airlines flight. The Safe Travek website says that everyone on a VTL flight should book a PCR test on arrival? Can you please confirm this?,VTL,,,,,
1.14207E+18,2022-01-29 04:59:30+00:00, ,1.48729E+18,en,4,0,0,1, ,@LaraLandX @aniobrien Totally. We are in Singapore.  Just went to UK &amp; back on VTL vaccinated flight.  Meaning health approved vaccines &amp; tested.  Uk we tested antigen test when seeing people. Singapore tested pcr on arrival. 7 days testing. Allowed out of negative.,VTL,,,,,
559799473,2022-01-29 04:07:55+00:00, ,1.48728E+18,en,0,0,4,0, ,@SingaporeAir I have vtl flight SQ423 from Mumbai to Singapore on 31Jan22 but don't have vtp approved pass and unable to raise the pass due the SAFETRAVEL site issue "unable to upload the QR code" The QR code worked last time So can I still travel or change thentrvel dates?,VTL,,,,,
1378528010,2022-01-29 03:26:13+00:00, ,1.48727E+18,en,0,0,1,0, ,@stu_mack01 @five15design @squashypigeon Yeah HK seems tricky at the mo. Transiting at Singapore is easier than visiting right now. To transit you need a PCR within 48 hours of departure. Some flights are VTL which you need an international vax passport for. Might be different by July.,VTL,,,,,
1.21253E+18,2022-01-29 03:09:38+00:00, ,1.48726E+18,en,1,0,0,0, ,"#Singapore VTL travel entry useful article.  #vaccinated #travel 
 https://t.co/Mp0Sef8oW9 via @thebullbuster",VTL,,,,,
2462297354,2022-01-29 01:36:11+00:00, ,1.48724E+18,en,0,0,1,0, ,@SingaporeAir may I know if can do transit on Singapore airport from Taipei to India via VTL?,VTL,,,,,
1.22449E+18,2022-01-29 01:08:44+00:00, ,1.48723E+18,en,0,0,1,0, ,"@LukeinSingapore It's worse than I expected. As it's a unilateral VTL, and Singapore only allows quarantine free entry by air, returning Singaporeans would have to quarantine for 7 days.

https://t.co/TgdaoJvN8L",VTL,,,,,
22793955,2022-01-28 19:33:23+00:00, ,1.48715E+18,en,0,0,0,0, ,"International Flights: Singapore Airlines Begins Flight Operations From India Through VTL. Here's Full Schedule 
#InternationalFlights
#SingaporeAirlines 
https://t.co/CgbdhQZjGO",VTL,,,,,
182768719,2022-01-28 16:58:41+00:00, ,1.48711E+18,en,0,0,0,6, ,"RT @ChannelNewsAsia: VTL quota depends on COVID-19 situation in both countries, says Singapore High Commissioner to Malaysia https://t.co/m‚Ä?
1020218108957548545,2022-01-28 15:59:13+00:00, ,1487092911431127042,en,0,0,0,0, ,I have another question. If I travel from maa to sfo by VTL with break of 3 days in Singapore in single ticket can be allowed to travel after break  of 3 days for onward journey by Singapore airlines
1020218108957548545,2022-01-28 15:30:54+00:00, ,1487085786566574081,en,0,0,2,0, ,@SingaporeAir I will be travelling from India to Singapore by VTL n staying for 3 days and departing to sfo with split ticket. What is the requirements for travel to usa
999621483755286530,2022-01-28 15:18:54+00:00, ,1487082765476843520,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
117475766,2022-01-28 14:14:20+00:00, ,1.48707E+18,en,0,0,0,0, ,"Singapore Airlines Resumes VTL Flight Bookings From India: Check Details, Flight Schedule Here https://t.co/qyHwcELQA7 via @travelobiz",VTL,,,,,
1.18326E+18,2022-01-28 13:13:50+00:00, ,1.48705E+18,en,0,0,0,0, ,"VTL quota depends upon COVID-19 scenario in each international locations, says Singapore Excessive Commissioner to Malaysia - Newsworldpress @ https://t.co/MNvhMBch66 https://t.co/nK7ZSSw9Cc",VTL,,,,,
1.45007E+18,2022-01-28 12:45:43+00:00, ,1.48704E+18,en,0,0,0,0, ,"Omicron BA.2 sub-variant detected in Singapore, MOH to study further - CNA: mainly due to VTL https://t.co/tGTklrmI4P",VTL,,,,,
44290654,2022-01-28 12:18:20+00:00, ,1.48704E+18,en,0,0,0,0, ,"VTL quota depends on COVID-19 situation in both countries, says Singapore High Commissioner to Malaysia https://t.co/E0xejTZEgL",VTL,,,,,
1271630863,2022-01-28 12:16:07+00:00, ,1.48704E+18,en,0,0,0,0, ,"VTL quota depends on COVID-19 situation in both countries, says Singapore High Commissioner to Malaysia https://t.co/IEpuaHZj1Y null https://t.co/1FtVPhN7Sf",VTL,,,,,
1.34599E+18,2022-01-28 11:31:09+00:00, ,1.48703E+18,en,3,0,0,0, ,"@TheLordNeverFa1 @straits_times You close the VTL, Singapore goes back to a swamp &amp; you lose ur job.
Bad idea i think.",VTL,,,,,
799345087,2022-01-28 11:28:08+00:00, ,1.48702E+18,en,0,0,0,6, ,"RT @ChannelNewsAsia: VTL quota depends on COVID-19 situation in both countries, says Singapore High Commissioner to Malaysia https://t.co/m‚Ä?
111159121,2022-01-28 11:23:33+00:00, ,1487023538305257472,en,0,0,0,6, ,RT @ChannelNewsAsia: VTL quota depends on COVID-19 situation in both countries",VTL,,,,,
145104876,2022-01-28 11:12:59+00:00, ,1.48702E+18,en,0,0,1,0, ,@Jetstar_Asia i made a booking  vtl flight frm klia2 to Singapore on 28th jan on 9.25pm. Im at airport now and they say its not a vtl flight.,VTL,,,,,
1595149746,2022-01-28 10:58:27+00:00, ,1.48702E+18,en,0,0,0,5, ,"RT @bernamadotcom: Singapore High Commissioner hopes to see VTL quota increased soon
 https://t.co/ddoRxD9YnP",VTL,,,,,
1.44317E+18,2022-01-28 10:40:37+00:00, ,1.48701E+18,en,0,0,0,0, ,"VTL quota depends on COVID-19 situation in both countries, says Singapore High Commissioner to Malaysia https://t.co/7ddFl4PDkj",VTL,,,,,
296942561,2022-01-28 10:09:56+00:00, ,1.48701E+18,en,0,0,0,6, ,"RT @ChannelNewsAsia: VTL quota depends on COVID-19 situation in both countries, says Singapore High Commissioner to Malaysia https://t.co/m‚Ä?
38400130,2022-01-28 10:02:09+00:00, ,1487003050732515330,en,3,0,0,6, ,VTL quota depends on COVID-19 situation in both countries",VTL,,,,,
1.38042E+18,2022-01-28 09:14:08+00:00, ,1.48699E+18,en,0,0,0,5, ,"RT @bernamadotcom: Singapore High Commissioner hopes to see VTL quota increased soon
 https://t.co/ddoRxD9YnP",VTL,,,,,
275057058,2022-01-28 06:34:17+00:00, ,1.48695E+18,en,0,0,0,0, ,Selangor Journal | Singapore high commissioner hopes to see VTL quota increased soon https://t.co/aNhGHFGG8H https://t.co/LBlxXSRziG,VTL,,,,,
22594051,2022-01-28 06:13:10+00:00, ,1.48695E+18,en,6,0,0,1, ,"Singapore High Commissioner hopes to see VTL quota increased soon
https://t.co/cc4oiouEBP  https://t.co/cc4oiouEBP",VTL,,,,,
1596829382,2022-01-28 06:11:34+00:00, ,1.48695E+18,en,0,0,0,0, ,Singapore High Commissioner hopes to see VTL quota increased soon https://t.co/oRlIVI6JVX https://t.co/016cPtcvQl,VTL,,,,,
106669711,2022-01-28 06:04:04+00:00, ,1.48694E+18,en,17,0,1,5, ,"Singapore High Commissioner hopes to see VTL quota increased soon
 https://t.co/ddoRxD9YnP",VTL,,,,,
8.98385E+17,2022-01-28 04:45:03+00:00, ,1.48692E+18,en,0,0,0,0, ,Singapore resumes booking of new tickets on VTL flights to and from India https://t.co/217Eu3VZmt,VTL,,,,,
9.18352E+17,2022-01-28 04:44:25+00:00, ,1.48692E+18,en,2,0,0,0, ,".@FlyScoot will operate three times weekly flights from Singapore to Gold Coast and back from mid-February, with no quarantine in either direction for fully vaccinated eligible travellers. https://t.co/5AP08O8yJB",VTL,,,,,
1.25622E+18,2022-01-28 04:14:11+00:00, ,1.48692E+18,en,0,0,0,0, ,Singapore resumes booking of new tickets on VTL flights to and from India ‚Ä?ET¬†TravelWorld https://t.co/efPs9qyYrv,VTL,,,,,
762811135,2022-01-28 04:06:48+00:00, ,1.48691E+18,en,0,0,0,0, ,"@Sujit04667598 Hi Sujit, thanks for reaching out to us. We do have flights from Amritsar to Singapore from 31 Jan 2022 onwards. Please note that flights from Amritsar to Singapore are not VTL flights. You may refer to our confirmed flight schedules on https://t.co/cm11pDGhND Thank you.",VTL,,,,,
1.17901E+18,2022-01-28 03:36:53+00:00, ,1.48691E+18,en,0,0,0,0, ,"Singapore resumes booking of new tickets on VTL flights to and from India, ET TravelWorld News, ET¬†TravelWorld https://t.co/GO84T4ID74",VTL,,,,,
9.80407E+17,2022-01-28 03:21:12+00:00, ,1.4869E+18,en,0,0,0,1, ,"RT @laesperanzatrvl: Singapore Airlines Resumes VTL Flight Bookings From India: 
Check Details - https://t.co/7mPOGobOlq
.
#Aviation #Aviat‚Ä?
704971679416475648,2022-01-28 03:17:41+00:00, ,1486901266546839552,en,0,0,0,1, ,Singapore Airlines Resumes VTL Flight Bookings From India: ",VTL,,,,,
1.40357E+18,2022-01-28 01:10:20+00:00, ,1.48687E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
872659535973855232,2022-01-28 00:49:07+00:00, ,1486863877119774720,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
1.34599E+18,2022-01-27 23:17:32+00:00, ,1.48684E+18,en,2,0,0,0, ,"@bangkok_master @ChannelNewsAsia Without VTL, Singapore would have become irrelevant, foreign conpanies would have left and the poor citizens would have been poorer without jobs.",VTL,,,,,
1.30185E+18,2022-01-27 17:59:22+00:00, ,1.48676E+18,en,0,0,2,0, ,"@SingaporeAir @rajatch78097997 Could you tell me.  Is this true I readüëá Now starting from 21st January 2022, Travelers from India are again allowed to book Vaccinated Travel Lane (VTL) flights for quarantine-free travel into Singapore.",VTL,,,,,
407014524,2022-01-27 17:27:40+00:00, ,1.48675E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
793774804272762880,2022-01-27 14:18:21+00:00, ,1486705137632436229,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
9.49566E+17,2022-01-27 13:07:12+00:00, ,1.48669E+18,en,0,0,1,0, ,"@flyscoot can you please confirm if the flights from Amritsar to Singapore is still scheduled to fly from 31st Jan. Also the flight is VTL or non-VTL .
Thanks in advance..",VTL,,,,,
118656872,2022-01-27 12:50:14+00:00, ,1.48668E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
919423583440343040,2022-01-27 12:37:20+00:00, ,1486679718120210437,en,5,1,0,0, ,From 21st January 2022",VTL,,,,,
8.22098E+17,2022-01-27 11:43:19+00:00, ,1.48667E+18,en,0,0,0,0, ,"@tamilmicsetsg Kindly request for VTL #flights for #Trichy to #Singapore 
Need necessary action ASAP.. @aaiTRZairport @ChangiAirport
#ThankYou",VTL,,,,,
141542439,2022-01-27 10:56:42+00:00, ,1.48665E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
866395892588269569,2022-01-27 10:34:34+00:00, ,1486648820947582980,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
174683416,2022-01-27 10:11:56+00:00, ,1.48664E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
4558629802,2022-01-27 10:07:44+00:00, ,1486642068420063234,en,0,0,0,0, ,@travelobiz ",VTL,,,,,
1.3135E+18,2022-01-27 09:47:12+00:00, ,1.48664E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
1011052868,2022-01-27 09:31:06+00:00, ,1486632849444724737,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
55178704,2022-01-27 09:28:11+00:00, ,1.48663E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
1371702576723357699,2022-01-27 09:24:50+00:00, ,1486631273649033220,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
710001458,2022-01-27 09:19:18+00:00, ,1.48663E+18,en,0,0,0,0, ,"@sporeMOH Hi Team, I am an international passenger arriving in singapore for only 1 day on a VTL lane(Pass approved). I understand that I will need to isolate in hotel until the I get my RT PCR results. If the result is negative can I catch the flight to my next destination?",VTL,,,,,
8.52614E+17,2022-01-27 09:11:38+00:00, ,1.48663E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
1121389321469276160,2022-01-27 09:11:13+00:00, ,1486627847779217408,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
1.31587E+18,2022-01-27 09:08:52+00:00, ,1.48663E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
1056850318439268352,2022-01-27 09:06:43+00:00, ,1486626715816247298,en,0,0,0,20, ,RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
1.35248E+18,2022-01-27 08:52:12+00:00, ,1.48662E+18,en,0,0,0,20, ,"RT @sashisp: Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation, Sri Lanka is only 3 1/2‚Ä?
322619524,2022-01-27 08:51:00+00:00, ,1486622757597024258,en,74,0,1,20, ,Thinking of an island escape? With the Singapore- Sri Lanka Vaccinated Travel Lane (VTL) in operation",VTL,,,,,
1.20135E+18,2022-01-27 04:49:00+00:00, ,1.48656E+18,en,2,0,0,0, ,"Singapore Airlines Resumes VTL Flight Bookings From India: Check Details, Flight Schedule Here

#Aviation #AviationNews #Bengaluru #Chennai #Delhi #FlightSchedule #India #InternationalFlights #Mumbai #Singapore #SingaporeAirlines #VaccinatedTravelLane

https://t.co/lhZEHmQPHG https://t.co/bWbP53U0zU",VTL,,,,,
1.00017E+18,2022-01-27 03:00:01+00:00, ,1.48653E+18,en,0,0,0,0, ,"Applying for a visa can be daunting with the ever-changing landscape due to the pandemic. Reach out to us at MGCC for assistance on any visa application including the new Malaysia-Singapore VTL.

Contact us today for more information. https://t.co/XNccTX1N7D",VTL,,,,,
190176139,2022-01-27 02:00:34+00:00, ,1.48652E+18,en,0,0,0,0, ,Travellers are advised to visit the SafeTravel website to check the latest border measures https://t.co/dM1Cs5MwIi,VTL,,,,,
2491484208,2022-01-27 01:37:41+00:00, ,1.48651E+18,en,0,0,0,0, ,"@flyleisuretrips Dear Customer, Currently, We are operating VTL (Vaccinated Travel Lane) flights from Mumbai to Singapore. Please refer to the link https://t.co/atyNl18LAL for information on travel to Singapore. Thanks, Priyanka.",VTL,,,,,
253340062,2022-01-27 00:12:05+00:00, ,1.48649E+18,en,0,0,1,0, ,"@291a5aef6b764c7 Hi there, thank you for clarifying. If we may share, all travellers entering Singapore on VTL flights must take a Covid-19 PCR test upon arrival in Singapore. Travellers should pre-book and pay for this prior to their arrival (https://t.co/a54oPNw5rE). (1/2)",VTL,,,,,
253340062,2022-01-26 22:53:15+00:00, ,1.48647E+18,en,1,0,0,0, ,"@angemelekk Hi Angela, travellers are not required to board VTL flights to transit through Singapore. Do note however that travellers flying from the United Kingdom will be required to stay within a transit holding area, where amenities are restricted (https://t.co/Sftm9IE5oI). (1/2)",VTL,,,,,
1467228402,2022-01-26 19:25:38+00:00, ,1.48642E+18,en,0,0,0,0, ,"@VegaManral Hi, all direct flights to/from Chennai to Singapore are VTL. ~Nandini",VTL,,,,,
1.4454E+18,2022-01-26 19:13:36+00:00, ,1.48642E+18,en,0,0,2,0, ,"@IndiGo6E @makemytrip Are indigo flights VTL listed for Singapore?
Is 6E 37 VTL- vaccination track lane?",VTL,,,,,
115335081,2022-01-26 18:39:34+00:00, ,1.48641E+18,en,0,0,1,0, ,Hi @British_Airways - I have booked a flight (BA0011) but was wondering where I could find information that this is a VTL designated flight to Singapore?,VTL,,,,,
253340062,2022-01-26 16:38:18+00:00, ,1.48638E+18,en,0,0,1,0, ,"@291a5aef6b764c7 Hi there, may we clarify if your father is travelling on a VTL flight back to Singapore?",VTL,,,,,
1.45637E+18,2022-01-26 16:08:11+00:00, ,1.48637E+18,en,0,0,0,49, ,"RT @SingaporeAir: We are pleased to announce that we will be starting Vaccinated Travel Lane (VTL) services from Melbourne, Sydney and Zuri‚Ä?
44395801,2022-01-26 15:18:17+00:00, ,1486357833008709634,en,0,0,1,0, ,@SingaporeAir Hi Team - Not able to see VTL flight SQ403 from Singapore Air App for 3rd Feb 2022. Is there an issue with the app ?
1442328015090819073,2022-01-26 15:05:08+00:00, ,1486354526764691461,en,1,0,1,0, ,Hi",VTL, Flight No- UK 115 a designed VTL flight.",,,,
943646791,2022-01-26 14:37:31+00:00, ,1.48635E+18,en,3,0,1,0, ,"@JonathanLeRoux Singapore has VTL for many countries right now, travel is relatively easier with no quarantine. You can check from the website to see if your country is listed. You need to take a VTL flight (mostly Singapore Airlines). All the details are provided below. https://t.co/1qqc09o4Yx",VTL,,,,,
55186601,2022-01-26 13:49:10+00:00, ,1.48634E+18,en,4,1,0,1, ,"#NSTnation #Sabah is proposing that the current air and land vaccinated travel lane (#VTL) framework to facilitate two-way travel between #Malaysia and #Singapore be implemented in the state.
https://t.co/66OaOsjlVq",VTL,,,,,
1.27E+18,2022-01-26 13:13:03+00:00, ,1.48633E+18,en,0,0,0,0, ,"Hopes Of Tourism Recovery In Singapore

News follows record low visitor numbers in 2021 - full story https://t.co/GpqrkDyjjo

Photo credit Annie Spratt on Unsplash

#Singapore #SingaporeNews #VTL #VaccinatedTravelLane #Indonesia #Batam #Bintan #TravelBubble #Travel #TravelNews https://t.co/gDq02ND211",VTL,,,,,
157658693,2022-01-26 11:52:31+00:00, ,1.48631E+18,en,0,0,1,0, ,"@IndiGo6E I intent to take Indigo round trip from Trichy (trz) to Singapore from flight no. 6e37 
Kindly confirm if it's VTL flight.",VTL,,,,,
14256104,2022-01-26 10:41:20+00:00, ,1.48629E+18,en,2,0,1,0, ,"@Jknighty20 @ajthompson13 Yeah it is, I enjoy Singapore too, hopefully the VTL gets going again! Life pretty much back to normal here now albeit with masks. Even had zero cases yesterday, not bad for ~1m people close to a long land border. Fun to watch NZ tie itself up in ""we know best"" knots!",VTL,,,,,
1.01619E+18,2022-01-26 10:20:57+00:00, ,1.48628E+18,en,0,0,0,367, ,RT @Khairykj: New VTL ticket sales (land and air) between Malaysia and Singapore will resume today. https://t.co/QLFn3vR7rp,VTL,,,,,
1.45419E+18,2022-01-26 08:46:35+00:00, ,1.48626E+18,en,0,0,1,0, ,@flyscoot Do you have flights form BKk to Singapore on 2 Feb 2022 ? VTL flights ? How to book?,VTL,,,,,
1.27E+18,2022-01-26 08:26:02+00:00, ,1.48625E+18,en,0,0,0,0, ,"Hopes Of Tourism Recovery In Singapore

News follows record low visitor numbers in 2021 - full story https://t.co/TpvHObRG6d

Photo credit MF Evelyn on Unsplash

#Singapore #SingaporeNews #VTL #VaccinatedTravelLane #Indonesia #Batam #Bintan #TravelBubble #Travel #TravelNews https://t.co/Yby4FlYYKP",VTL,,,,,
2993339798,2022-01-26 06:22:11+00:00, ,1.48622E+18,en,15,0,1,0, ,"Hey @airvistara it may be worth mentioning that flights operated from #Delhi to #Singapore are categorized as non-vaccinated travel lane (VTL) flights while those from #Mumbai are VTL flights especially when the pre-departure &amp; post arrival protocols vary greatly.
#AvGeek https://t.co/kFL25FUZDp",VTL,,,,,
1.27E+18,2022-01-26 04:47:03+00:00, ,1.4862E+18,en,2,0,0,0, ,"Hopes Of Tourism Recovery In Singapore

News follows record low visitor numbers in 2021 - full story https://t.co/iD97zGUaZA

Photo credit MF Evelyn on Unsplash

#Singapore #SingaporeNews #VTL #VaccinatedTravelLane #Indonesia #Batam #Bintan #TravelBubble #Travel #TravelNews https://t.co/cn0ELxEgmZ",VTL,,,,,
1.44471E+18,2022-01-26 02:07:05+00:00, ,1.48616E+18,en,0,0,1,0, ,Singapore hits record 599x cases and Korea hits record 13xxx cases‚Ä?ahhhhh I just want to book my VTL tickets to Korea in April :‚Ä? cororo why when how????,VTL,,,,,
8.84459E+17,2022-01-26 01:31:36+00:00, ,1.48615E+18,en,0,0,0,0, ,"GOVERNMENT: Health Minister Confirms Reopening of Sales for VTL Tickets Between Malaysia and Singapore    

#Sales #Travellers #Assesment #Business         

https://t.co/dwz2CAyhII",VTL,,,,,
9.20137E+17,2022-01-26 00:54:55+00:00, ,1.48614E+18,en,0,0,0,367, ,RT @Khairykj: New VTL ticket sales (land and air) between Malaysia and Singapore will resume today. https://t.co/QLFn3vR7rp,VTL,,,,,
1.47948E+18,2022-01-25 23:38:13+00:00, ,1.48612E+18,en,3,0,0,0, ,"The Sing $ trains rolls on into 2022 vs ringgit. Singapore's central bank tightened its monetary policy settings in its first out-of-cycle move in seven years - Reuters. The impact - SGD/MYR at 3.12, slightly below record 3.17 set in Apr 2017. Wishing full VTL quota restored.",VTL,,,,,
62260946,2022-01-25 22:55:10+00:00, ,1.48611E+18,en,0,0,1,0, ,"@SingaporeAir My flight date is 2 Feb, from KL to Singapore. It's now non-VTL even though I paid for a VTL flight. I sought email advice ahead of 20 Jan to no avail. What are my options here? The later your team gets back to me, the smaller that range becomes.",VTL,,,,,
1.28224E+18,2022-01-25 21:10:16+00:00, ,1.48608E+18,en,0,0,0,1, ,"RT @GlendaChongCNA: #NewsTonight

#Singapore suspends #VTL travel as a pre-emptive measures against #Omicron ;

Relief work in #Malaysia af‚Ä?
1269995452600107019,2022-01-25 21:01:03+00:00, ,1486081707807854594,en,1,0,0,0, ,Hopes Of Tourism Recovery In Singapore",VTL,,,,,
1.27E+18,2022-01-25 19:48:03+00:00, ,1.48606E+18,en,1,0,0,0, ,"Hopes Of Tourism Recovery In Singapore

News follows record low visitor numbers in 2021 - full story https://t.co/IBfIejZvYR

Photo credit Will Truettner on Unsplash

#Singapore #SingaporeNews #VTL #VaccinatedTravelLane #Indonesia #Batam #Bintan #TravelBubble #Travel #TravelNews https://t.co/iQVOazO82s",VTL,,,,,
418951511,2022-01-25 19:08:51+00:00, ,1.48605E+18,en,0,0,0,0, ,@RafflesMedGrp Hi. Is it possible to turn a VTL RT-PCR test into a fit-to-fly certificate? I'm planning on departing for Thailand within the 72 hour requirement of my arrival test in Singapore. Thanks.,VTL,,,,,
1.27E+18,2022-01-25 16:13:03+00:00, ,1.48601E+18,en,1,0,0,0, ,"Hopes Of Tourism Recovery In Singapore

News follows record low visitor numbers in 2021 - full story https://t.co/fOACHi5l9l

Photo credit Will Truettner on Unsplash

#Singapore #SingaporeNews #VTL #VaccinatedTravelLane #Indonesia #Batam #Bintan #TravelBubble #Travel #TravelNews https://t.co/ZPSOFdAtXL",VTL,,,,,
1045271868,2022-01-25 15:20:00+00:00, ,1.486E+18,en,0,0,0,367, ,RT @Khairykj: New VTL ticket sales (land and air) between Malaysia and Singapore will resume today. https://t.co/QLFn3vR7rp,VTL,,,,,
8.80112E+17,2022-01-25 13:38:46+00:00, ,1.48597E+18,en,0,0,0,0, ,Singapore has proposed bilateral VTL arrangements to more destinations in Indonesia: PM¬†Lee https://t.co/AeUvweBeYE,VTL,,,,,
